						
	연번	경로당 명	주  소	회원수	"경로당
개설일"	"비고
(휴지/휴지시작연도)"
	2985	양재리본타워2단지아파트 경로당	매헌로16길 40	51	2014.10.	
	2986	서초구립 동산마을 경로당	동산로12길8	86	1989.08.	
	2987	서초구립 잔디마을 경로당	매헌로6길58	32	2003.12.	
	2988	서초구립 새원마을 경로당	새원3길 8	24	1989.08.	
	2989	원지 경로당	원지동 589번지	39	1989.08.	
	2990	서초구립 홍씨마을 경로당	홍씨마을길25	32	1991.11.	
	2991	서초구립 염곡 경로당	염곡말길9	42	1989.08.	
	2992	서초구립 능안마을 경로당	능안말2길13	23	1989.08.	
	2993	서초구립 본마을 경로당	본마을2길2	50	1989.08.	
	2994	안골마을 경로당	내곡동 192-3	40	1989.11.	
	2995	청룡마을 경로당	청룡마을4길 15	50	1989.08.	
	2996	새쟁이마을 경로당	"신원동 22외 2필지
(인터넷에서 찾을 땐 22-2)"	38	1989.08.	
	2997	내곡신흥 경로당	내곡동 1-1125	30	1989.08.	
	2998	탑성마을 경로당	탑성말길6	25	2000.08.	
	2999	서초포레스타7단지(아) 경로당	청계산로 11길7-12	30	2014.11.	
	3000	서초더샵포레시니어하우스 경로당	헌릉로8길58	52	2015.07.	
	3001	서초포레스타5단지(아) 경로당	청계산로7길43	45	2015.07.	
	3002	서초포레스타3단지(아) 경로당	헌릉로8길22	47	2015.09.	
	3003	서초포레스타6단지(아) 경로당	청계산로9길 1-12	49	2015.11.	
	3004	서초포레스타2단지(아) 경로당	헌릉로8길 45	70	2016.05.	
	3005	흐능날 경로당	내곡동 1-3026	41	2016.06.	
	3006	샘마을 경로당	샘마을길 8	30	2018.2.	
	3007	학수정	 강남구 도산대로17길 45	51	89.06.30	
	3008	미성㉵	 강남구 압구정로 113	11	89.06.30	
	3009	신현대㉵	 강남구 압구정로 151	26	89.06.30	
	3010	강남상가㉵	 강남구 압구정로2길 46, 4층 옥탑	26	08.11.11.	
	3011	미성1차㉵	 강남구 압구정로11길17	15	13.10.02	
	3012	논현	 강남구 논현로 123길 19	23	89.06.30	
	3013	논현㉵	 강남구 강남대로146길 28	20	98.02.09	
	3014	논골	 강남구 강남대로128길 59	41	06.09.25	
	3015	세심	 강남구 논현로115길 35-1	30	09. 9. 1.	
	3016	영동	 강남구 언주로116길 27	30	89.06.30	
	3017	학리	 강남구 학동로47길 30	32	89.06.30	
	3018	한마음	 강남구 논현로136길 5-8	34	98.04.01	
	3019	논현쌍용	 강남구 도산대로50길 43	14	08.01.14	
	3020	아크로힐스논현㉵	 강남구 언주로 604	85	08.01.14	
	3021	현대㉵	 강남구 압구정로33길 48	89	89.06.30	
	3022	압구정1동	 강남구 언주로157길 8	46	97.12.30	
	3023	동호	 강남구 압구정로29길 57	19	06.03.17	
	3024	압구정복지센터	 강남구 도산대로53길 5	114	89.06.30	
	3025	한양㉵	 강남구 압구정로 313	20	89.06.30	
	3026	로데오현대㉵	 강남구 압구정로50길 28	19	06.09.26	
	3027	청수	 강남구 도산대로85길 43	25	90.06.04	
	3028	청담공원㉵	 강남구 도산대로96길 39	31	00.04.26	
	3029	현대3차㉵	 강남구 도산대로101길 29	39	00.06.30	
	3030	진흥㉵	 강남구 학동로 87길 9	22	89.06.30	
	3031	대우유로카운티㉵	 강남구 도산대로92길 10	20	06.03.17	
	3032	청담	 강남구 도산대로67길 15	49	89.06.30	
	3033	재너머	 강남구 삼성로147길 64	32	06.12.01	
	3034	삼성1차㉵	 강남구 삼성로133길 20	20	00.06.13	
	3035	대림㉵	 강남구 학동로77길 27	20	03.12.23	
	3036	청담자이㉵	 강남구 영동대로138길12	37	12.06.13	
	3037	청담래미안로이뷰㉵	 강남구 영동대로142길 16	23	17.12.05	
	3038	삼성	 강남구 봉은사로111길 18-3	34	92.01.22	
	3039	풍림㉵	 강남구 영동대로112길 15	28	04.06.10	
	3040	I PARK삼성㉵	 강남구 영동대로 640	35	05.12.21	
	3041	청담삼성진흥㉵	 강남구 학동로88길5	33	12.10.29	
	3042	봉전	 강남구 봉은사로68길 39-3	38	99.01.19	
	3043	서광㉵	 강남구 선릉로130길 19	17	99.11.15	
	3044	한솔㉵	 강남구 학동로64길 7	37	99.11.20	
	3045	롯데㉵	 강남구 학동로 432	17	01.05.18	
	3046	삼성현대㉵	 강남구 학동로64길 14, 101동	21	02.12.18	
	3047	롯데캐슬프레미어㉵	 강남구 선릉로126길 22	56	07.09.21	
	3048	힐스테이트2단지㉵	 강남구 삼성로111길 8, 304동	16	09. 8.21.	
	3049	힐스테이트1단지㉵	" 강남구 학동로68길 29, 
 107동 뒤 2층"	20	10. 4.13.	
	3050	삼성파크㉵	 강남구 삼성로99길 14	24	10. 4.13.	
	3051	롯데캐슬킹덤㉵	 강남구 선릉로112길 53, 지하	21	10.12.17	
	3052	래미안삼성2차㉵	" 강남구 선릉로130길 20, 
 104동"	30	17.12.28	
	3053	우성㉵	 강남구 선릉로 120	51	89.06.30	
	3054	선경㉵	 강남구 삼성로 151	21	89.06.30	
	3055	대치삼성㉵	 강남구 도곡로78길 22	34	89.06.30	
	3056	동부센트레빌㉵	 강남구 선릉로 206	38	05.10.24	
	3057	롯데캐슬리베㉵	 강남구 도곡로 404	28	07.02.01	
	3058	대치I'PARK㉵	 강남구 선릉로 222	27	08.03.20	
	3059	래미안대치팰리스1단지㉵	 강남구 삼성로 51길 37	36	2017.04.17	
	3060	래미안대치팰리스2단지㉵	 강남구 삼성로51길 35	38	17.02.06	
	3061	대치SK VIEW㉵	 강남구 삼성로51길 25	26	18.8.30	
	3062	미도㉵	 강남구 삼성로 150	24	89.06.30	
	3063	은마㉵	 강남구 삼성로 212	45	89.06.30	
	3064	대치	 강남구 역삼로90길 18	41	98.05.02	
	3065	쌍용제1차㉵	 강남구 영동대로 210	12	89.06.30	
	3066	쌍용제2차㉵	 강남구 영동대로 220	16	89.06.30	
	3067	우성1차㉵	 강남구 영동대로 230	12	89.06.30	
	3068	대치현대㉵	 강남구 삼성로 64길 5	29	99.11.02	
	3069	대치4	 강남구 도곡로77길 22	44	89.06.30	
	3070	한티	 강남구 선릉로76길 11	31	93.06.11	
	3071	역삼제3	 강남구 논현로79길 24	34	89.06.30	
	3072	테헤란	 강남구 언주로97길 27-4	28	95.05.08	
	3073	선정	 강남구 선릉로105길 5	24	93.11.25	
	3074	하방교	 강남구 역삼로11길 9-7	49	98.10.27	
	3075	상방교	 강남구 봉은사로24길 70	39	89.06.30	
	3076	역삼중앙	 강남구 도곡로21길 7	20	04.09.02	
	3077	역삼회	 강남구 역삼로17길9	21	13.04.18	
	3078	역삼2	 강남구 도곡로27길 27	40	95.10.16	
	3079	역삼복지	 강남구 언주로70길 18 	25	99.01.20	
	3080	개나리푸르지오㉵	 강남구 역삼로 314	75	07.03.29	
	3081	역삼래미안㉵	 강남구 선릉로69길 19	23	07.02.15	
	3082	역삼푸르지오㉵	 강남구 언주로 332	24	07.04.24	
	3083	역삼개나리래미안㉵	 강남구 역삼로 306	81	07.07.03	
	3084	래미안펜타빌㉵	 강남구 역삼로 309	30	08.05.30	
	3085	역삼2차아이파크㉵	 강남구 도곡로57길 12	27	11.07.20	
	3086	역삼시니어하우스	 강남구 언주로 79길 30-3, 1층/지1층	65	13.11.01	
	3087	역말	 강남구 논현로58길 33	32	04.04.19	
	3088	역삼우성㉵	 강남구 남부순환로363길 49	33	89.06.30	
	3089	한신㉵	 강남구 논현로 205, 3동 뒤	21	90.08.21	
	3090	대림㉵	 강남구 남부순환로365길 16	27	91.11.02	
	3091	역삼럭키㉵	 강남구 논현로 213	11	94.06.28	
	3092	독구리	 강남구 남부순환로379길 14	22	91.10.17	
	3093	도곡1동	 강남구 남부순환로355길 22	22	98. 5. 8.	
	3094	도곡쌍용예가㉵	 강남구 남부순환로363길 30, 102동 지하	12	12.10.30	
	3095	도곡	 강남구 논현로26길 34	14	91.12.03	
	3096	개포한신㉵	 강남구 언주로 123	20	89.06.30	
	3097	개포우성4차㉵	 강남구 언주로 117	25	89.06.30	
	3098	삼성래미안㉵	 강남구 남부순환로 2803, 상가	25	02.12.04	
	3099	대림아크로빌㉵	 강남구 언주로 30길 13	46	03.12.24	
	3100	타워팰리스2차㉵	 강남구 언주로30길 57	48	04.07.20	
	3101	렉슬㉵	 강남구 선릉로 221, 303동	54	06.09.08	
	3102	우성3차㉵	 강남구 개포로 307	16	89.06.31	
	3103	경남㉵	 강남구 언주로 110	25	89.06.30	
	3104	개포현대1차㉵	강남구 개포로 303	43	19.04.25	
	3105	개포	 강남구 선릉로12길 12	55	89. 6.30	
	3106	이화	 강남구 개포로 409-1	18	93. 8.21	
	3107	주공5단지㉵	 강남구 삼성로4길 17	8	89. 6.30	
	3108	주공6단지㉵	 강남구 개포로 516	20	89. 6.30	
	3109	개포7단지㉵	 강남구 개포로 516, 주공7단지아파트	16	89. 6.30	
	3110	래미안블레스티지	 강남구 선릉로 8	109	20.04.10.	
	3111	포이	 강남구 개포로20길 48	43	90. 9. 3	
	3112	현대2차㉵ 	 강남구 언주로 107	40	89. 6.30	
	3113	우성6차㉵	 강남구 언주로 3	28	89. 6.30	
	3114	밀미리	 강남구 개포로31길 31	51	98.10.12	
	3115	일원	 강남구 광평로3길 21	83	96. 9. 9	
	3116	상록수㉵	 강남구 광평로10길 15	16	93. 8. 9	
	3117	가람㉵	 강남구 일원로 127	20	93. 7.21	
	3118	수서10단지㉵	 강남구 광평로19길 10	28	94. 1.31	
	3119	청솔빌리지	 강남구 광평로10길 50	24	94. 5.12	
	3120	샘터마을㉵	 강남구  일원로 120 	12	94. 5.26	
	3121	목련타운㉵	 강남구 광평로19길 15	23	94. 6.28	
	3122	한솔㉵	 강남구 광평로10길 6,102동	20	94. 9.22	
	3123	푸른마을㉵	 강남구 일원로 14길 25	10	94. 8.20	
	3124	수서삼성㉵	 강남구  광평로31길 27 	12	99. 1.20	
	3125	강남데시앙포레㉵	 강남구 광평로34길 55	40	15.01.06	
	3126	대청	 강남구 개포로124길 24	67	89. 6.30	
	3127	제일	 강남구 양재대로55길 10, 110동 앞	110	93. 6.11	
	3128	수서1단지㉵	 강남구 양재대로55길 12, 106동 옆	55	94.4 12	
	3129	장수	 강남구 양재대로55길 10,대청종합사회복지관	121	96. 3. 8	
	3130	대치1단지㉵	 강남구 개포로 109길 5	76	92. 6. 2	
	3131	대치㉵2단지	 강남구 개포로 109길 9	30	93. 5.21	
	3132	대청3단지	 강남구 개포로109길 21	13	89. 6.30	
	3133	탄천	 강남구 개포로 625	16	12. 1. 30	
	3134	우성7차㉵	 강남구 개포로110길 15	11	89. 6.30	
	3135	"래미안 개포 루체하임 
시니어클럽"	 강남구 개포로110길 50	70	19.8.19.	
	3136	궁마을	 강남구 광평로42길 18	20	89. 6.30	
	3137	수서3단지㉵	 강남구 광평로51길 49	115	95. 9. 6	
	3138	수서4단지㉵	 강남구 광평로51길 27	17	93. 6.11	
	3139	수서6단지㉵	 강남구 광평로56길 11	90	95.10.9	
	3140	수서7단지㉵	 강남구 광평로47길 17	40	93. 5.21	
	3141	수서8단지㉵	 강남구 광평로39길 3	24	95. 6. 8	
	3142	한아름㉵	 강남구 광평로51길 22	25	94. 8.27	
	3143	강남 더샵 시니어하우스	 강남구 광평로34길 35	51	19.5.16.	
	3144	반고개	 강남구 헌릉로622길 9	53	89. 6.30	
	3145	방죽2	 강남구 밤고개로23길 14-31	47	89. 6.30	
	3146	은곡 	 강남구 헌릉로571길46-1	62	89. 6.30	
	3147	방죽1시니어센터	 강남구 밤고개로24길 60	66	89. 6.30	
	3148	자곡	 강남구  자곡로7길 12-2 	48	89. 6.30	
	3149	쟁골	 강남구 밤고개로12길 29	44	89. 6.30	
	3150	세곡리엔파크1단지㉵	 강남구 헌릉로590길100	27	11.09.22	
	3151	세곡리엔파크2㉵	 강남구 헌릉로590길 10	21	11.09.26	
	3152	세곡리엔파크3㉵	 강남구 헌릉로590길 11	20	11.10.10	
	3153	세곡리엔파크4단지	 강남구 헌릉로590길 88	114	11.09.22	
	3154	강남데시앙파크㉵	 강남구 헌릉로590길 63	47	12.07.04	
	3155	세곡LH푸르지오㉵	 강남구 자곡로 21	54	13.07.08	
	3156	강남LH3단지㉵	 강남구 자곡로 3길 22	54	14.03.24	
	3157	강남LH1단지㉵	 강남구 헌릉로571길 20	29	14.05.12	
	3158	래미안포레㉵	 강남구 밤고개로21길 25	82	15.01.15	
	3159	래미안강남힐즈㉵	 강남구 자곡로 101	30	15.03.25	
	3160	LH강남브리즈힐㉵	 강남구 자곡로3길45	31	15.07.09	
	3161	한양수자인㉵	 강남구 자곡로 260	50	15.07.13	
	3162	LH강남아이파크㉵	 강남구 자곡로 175	43	15.08.19	
	3163	LH강남힐스테이트㉵	 강남구 자곡로 3길 21	64	15.12.08	
	3164	윗반고개마을	 강남구 헌릉로645길 11	47	15.12.08	
	3165	한신휴플러스6단지㉵ 	 강남구 밤고개로26길50	51	17.08.18	
	3166	한신휴플러스8단지㉵ 	 강남구 밤고개로27길20	24	17.12.26	
	3167	효성해링턴 시니어클럽	 강남구 자곡로 36	25	19.10.01.	
	3168	래미안하이스턴㉵	 강남구 도곡로93길 12	0	14.08.01	휴지
	3169	역삼e편한 세상㉵	 강남구 선릉로 69길 20	37	07.04.25	휴지
	3170	그레이튼 실버클럽㉵	 강남구 도곡로43길 21	33	11.07.29	휴지/2018
	3171	레미안 그레이튼㉵	 강남구 도곡로43길 20	40	10.11.25	휴지/2020
	3172	한신㉵	 강남구 개포로 110길 43	0	89. 6.30	휴지
	3173	풍납제1	풍성로 67 	24	1986-03-28	
	3174	풍성	풍성로25길 21-9	31	1991-04-30	
	3175	풍납제2	바람드리9길 18-1	19	1983-04-24	
	3176	동아한가람	한가람로 448 	29	1995-09-30	
	3177	씨티극동아파트	한가람로 478 	40	1998-06-12	
	3178	신성노바빌	한가람로 468 	33	2001-06-04	
	3179	토성	토성로19길 37 	22	1989-11-24	
	3180	풍납현대	올림픽로 525 	40	1987-11-05	
	3181	극동	올림픽로45길 11 	19	1987-12-15	
	3182	쌍용(아)	올림픽로47길 9	19	1995-06-08	
	3183	한강극동	토성로 38-6	21	1996-01-18	
	3184	풍산	풍성로20길 33	27	2000-01-04	
	3185	풍납2미성(아)	풍성로 14 	42	2000-04-07	
	3186	대아(아)	풍성로 52 	23	2000-12-12	
	3187	송파현대힐스테이트	풍성로26길 31	33	2007-02-14	
	3188	해모로	풍성로26길 47	19	2007-03-08	
	3189	거여	오금로 476-12	47	1987-12-24	
	3190	영풍	오금로51길 20	42	1990-07-31	
	3191	거여현대3차	거마로 43 	20	1992-03-01	
	3192	우방1차(아)	오금로56길 16 	15	2000-04-06	
	3193	현대1차(아)	오금로54길 10 	16	2002-11-06	
	3194	어울림(아)	오금로56길 28 	24	2004-06-08	
	3195	삼호	거마로9길 19 	18	2010-03-18	
	3196	거여새마을	오금로62길 13-3 	56	1989-09-28	
	3197	현대2차	오금로61길 20 	41	1994-07-04	
	3198	거여1단지	양산로8길 8	44	1998-08-31	
	3199	동아효성	양산로8길 18	21	1998-11-21	
	3200	거여3단지	양산로2길 44 	20	2001-12-04	
	3201	거여4단지	양산로4길 8 	19	1998-04-27	
	3202	거여5단지	양산로4길 16 	27	1998-06-29	
	3203	거여6단지	양산로2길 38 	21	1998-04-27	
	3204	신마천	성내천로43마길 11-1 	29	1979-12-23	
	3205	마천제일	마천로65길 12 	32	1985-09-30	
	3206	장수	성내천로 318 	27	1996-08-29	
	3207	웃마을	마천로61마길 12-20 	39	1996-08-29	
	3208	산성	성내천로55길 16 	37	1987-12-16	
	3209	송파보훈	성내천길 306	37	2014-03-17	
	3210	금호	마천로57길 16 	33	1999-06-09	
	3211	금호어울림	성내천로 314 	29	2006-12-19	
	3212	송파파크데일1단지	성내천로37길 37	26	2011-07-08	
	3213	송파파크데일2단지	성내천로47길 38 	36	2011-07-08	
	3214	마천	성내천로38길 4	30	1988-06-01	
	3215	하마천	성내천로23길 12 	29	1989-11-28	
	3216	남천	성내천로33가길 16	81	2007-02-12	
	3217	용마	거마로22길 11-8	20	2019-08-07	
	3218	마천제2	성내천로30길 13 	20	1985-10-05	
	3219	금호어울림1차	성내천로 245 	16	2003-02-25	
	3220	우방(아)	성내천로 211 	32	2003-07-22	
	3221	아남	마천로35길 18 	18	2010-11-09	
	3222	신동아아파트	성내천로21길 11	22	2013-10-17	
	3223	왕천	양재대로71길 20-10 	69	1991-03-30	
	3224	대림	양재대로 1109 	21	1985-02-23	
	3225	코오롱	오금로31길 28	17	1989-10-01	
	3226	한양3차(아)	오금로 251	26	1993-07-01	
	3227	신구블레스밸리	위례성대로12길 25 	24	2006-12-19	
	3228	방이	가락로39길 11 	62	1987-12-01	
	3229	몽촌	백제고분로 489 	43	1988-12-16	
	3230	올림픽베어스타운	위례성대로 58	18	2018-01-23	
	3231	오륜1단지(아)	양재대로 1218 	20	1988-07-31	
	3232	오륜2단지	양재대로 1218 	20	1988-07-31	
	3233	오륜3단지(아)	양재대로 1218 	20	1988-07-31	
	3234	오금	성내천로10길 4	49	1986-05-30	
	3235	벌말	동남로28길 23 	44	1991-12-26	
	3236	목련	동남로24길 25 	33	2001-09-12	
	3237	백토	양재대로72길 47-8	30	2001-12-19	
	3238	누에머리	동남로30길 29	32	2007-06-22	
	3239	오금현대(아)	오금로35길 17 	41	1985-05-04	
	3240	오금대림	위례성대로 176 	40	1988-11-01	
	3241	아남	성내천로6길 1-13 	21	1992-10-17	
	3242	삼성	문정로 197 	18	1994-02-18	
	3243	오금우방(아)	성내천로 87 	20	2001-05-17	
	3244	현대백조(아)	양재대로72길 15 	23	2008-03-21	
	3245	상아(아)	오금로 407 	18	2010-10-14	
	3246	현대백조(아)102동	양재대로 72길  20	26	2012-08-07	
	3247	송파레미니스1단지	성내천로 6	58	2018-08-20	
	3248	송파레미니스2단지	동남로 341	28	2019-03-14	
	3249	호수	송파대로48길 28 	21	1993-05-30	
	3250	송파제1	송파대로42길 29 	32	2000-12-23	
	3251	한양1차	가락로 187 	27	1983-09-25	
	3252	송파제2	송파대로38길 1	26	1977-09-01	
	3253	한양2차	가락로 192 	21	1984-07-01	
	3254	송파미성	오금로32길 10 	19	1984-11-08	
	3255	삼익(아)	오금로32길 5	15	1985-01-01	
	3256	성지	송이로12길 17 	11	1993-07-15	휴지
	3257	삼성래미안	오금로32길 14 	17	2002-05-20	
	3258	래미안송파파인탑	오금로32길 31	21	2013-03-14	
	3259	돌마리	가락로7길 4	25	1987-12-24	
	3260	오봉산	석촌호수로20길 13 	34	1990-08-21	
	3261	석촌	백제고분로40길 13-16 	36	1997-11-21	
	3262	삼전제1	백제고분로32길 6-30 	48	1986-10-31	
	3263	삼전제2	백제고분로27길 40-24 	26	1987-11-03	
	3264	가락본	양재대로62길 32-13 	43	1990-04-15	
	3265	훙이	송이로17길 48 	39	1990-07-31	
	3266	건너말	중대로10길 29 	36	2001-02-08	
	3267	가락우성2차아파트	중대로12길35	20	2015-04-29	
	3268	가락우성	송파대로32길 8	23	1987-04-15	
	3269	가락대림(아)	송이로 88 	22	1989-05-08	
	3270	가락금호(아)	송파대로32길 15 	38	1998-04-27	
	3271	가락쌍용(아)	송이로15길 31 	14	2000-11-13	
	3272	가락본센트레빌	송파대로32길 33 	26	2002-05-20	휴지
